ID,Site,Sub-layer,Raw.material,Fire,Cortex,Cortex.position,Class,Blank,Blank.technology,Technology,Preservation,Length,Width,Thickness,Platform.width,Platform.thickness,Platform.type,Platform.shape,Dorsal.thinning,Bulb,Bulbar.scars,Bulb.type,Shattered.bulb,Lip,Lip.type,Knapping.technique,Curvature,Torsion,Section,Blank.shape,Scar.pattern,Scar.Pattern.2,Distal.end,Plunging,Bladelet.negatives,Typology,Typology.new,Typology.macro,Aurignacian.retouch,Retouch.position,Dorsal.retouch.localization,Ventral.retouch.localization,left_right,unilateral_bilateral,Angle.retouch.left,Angle.retouch.right,Angle.retouch.base.apex,Retouch.type.left,Retouch.type.right,Retouch.type.base.apex,Retouch.shape.left,Retouch.shape.right,Retouch.shape.base.apex,Max.retouch.length,Bulin.spalls.negative,Torsion.simplified,Platform_ratio,Robustness,Elongation,Volume,Area,Scanner,model.3D
Ca_452,Cala,AU13,Radiolarite,FALSE,0%,NA,Blank,Flake,Optimal production,Optimal,Complete,42.40000153,23,8,9,3.200000048,Plain,Rectangular,FALSE,TRUE,TRUE,Moderate,NA,FALSE,Absent,NA,Straight,0,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.812499958,2.875,1.843478327,3203.574951,1758.175428,Artec.Spider,yes
Ca_453,Cala,AU12,Radiolarite,FALSE,0%,NA,Tool,Blade,Optimal production,Optimal,Complete,42.59999847,19.5,4.099999905,5.900000095,2.299999952,Plain,Rectangular,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,Straight,0,Triangular,Irregular,Unidirectional parallel,Unidirectional parallel,Irregular,FALSE,FALSE,Blade with lateral retouch?,Blade retouched,Blade retouched,no,Direct,Discont. left,NA,NA,NA,NA,NA,NA,Marginal,NA,NA,Irregular,NA,NA,NA,NA,no,2.565217486,4.756097672,2.184615306,1405.624634,1349.626833,Artec.Spider,yes
Ca_454,Cala,AU11,Quartzite,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Proximal,NA,32.40000153,8.899999619,11.5,8,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,Triangular,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Flake retouched slighlty,Flake retouched,Flake retouched,no,Direct,Proximal right,NA,NA,NA,NA,NA,NA,NA,Marginal,NA,NA,NA,NA,NA,NA,NA,1.4375,3.640449766,NA,NA,NA,NA,NA
Ca_455,Cala,AU11,Radiolarite,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Proximal,NA,23.5,6.099999905,8.300000191,4.199999809,Plain,Rectangular,FALSE,TRUE,TRUE,Moderate,NA,FALSE,Absent,NA,NA,NA,Trapezoidal,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Flake retouched,Flake retouched,Flake retouched,no,Direct,Continuous left,NA,NA,NA,Thin 30° - 60°,NA,NA,Stepped,NA,NA,NA,NA,NA,2.700000048,NA,NA,1.976190611,3.852459077,NA,NA,NA,NA,NA
Ca_456,Cala,AU13,Chert,FALSE,0%,NA,Tool,Flake,Laminar,Optimal,Proximal,NA,22.29999924,8.300000191,14,6.400000095,Plain,Rectangular,FALSE,TRUE,TRUE,Pronounced,NA,FALSE,Absent,NA,Straight,NA,Triangular,Sub-parallel,Unidirectional parallel + crossed,Other,NA,FALSE,FALSE,Scraper,Flake retouched,Flake retouched,no,Direct,Continuous bilateral,NA,NA,NA,Semi-steep 60° - 80°,Thin 30° - 60°,NA,Stepped,Stepped,NA,Straight,Irregular,NA,3.5,NA,NA,2.187499967,2.686746834,NA,NA,NA,NA,NA
Ca_457,Cala,AU11,Unknown,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Mesial,NA,21.89999962,6.800000191,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,Trapezoidal,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Flake retouched slighlty,Flake retouched,Flake retouched,no,Direct,NA,NA,NA,NA,NA,NA,NA,NA,Scalariform,NA,NA,NA,NA,5.400000095,NA,NA,NA,3.220588089,NA,NA,NA,NA,NA
Ca_458,Cala,AU11,Quartzite,FALSE,66-99%,Middle;Proximal,Tool,Blade,Cortical,Initialization,Distal,37.70000076,23.70000076,6.699999809,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,0,Trapezoidal,Sub-parallel,Unidirectional,Unidirectional parallel,Convex,FALSE,FALSE,Blade Aurignacian;Blade with lateral retouch,Blade Aurignacian,Blade retouched,yes,Direct,Continuous bilateral,NA,NA,NA,NA,NA,NA,Scalariform;Stepped,Scalariform;Stepped,NA,NA,NA,NA,5.199999809,NA,no,NA,3.537313647,1.590717281,2844.022217,1641.610344,Artec.Spider,yes
Ca_459,Cala,AU13,Radiolarite,FALSE,1-33%,Right,Tool,Flake,Semi-cortical,Semi-cortical,Complete,36,32.29999924,11.69999981,20.10000038,8,Plain,Triangular,FALSE,TRUE,FALSE,Pronounced,NA,FALSE,Absent,NA,Straight,0,Lateral steep,Sub-parallel,Unidirectional,Unidirectional parallel,Straight,FALSE,FALSE,Flake retouched,Flake retouched,Flake retouched,no,Direct,Continuous left,NA,NA,NA,Thin 30° - 60°,NA,NA,Marginal,NA,NA,Convex,NA,NA,2.599999905,NA,no,2.512500048,2.76068374,1.11455111,NA,NA,NA,NA
Ca_460,Cala,AU13,Chert,FALSE,0%,NA,Tool,Flake,Cortical,Optimal,Complete,37,22,5,10,2.5,Cortical,Rectangular,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,bipolar,Straight,0,Flat,Sub-parallel,Unidirectional,Unidirectional parallel,Straight,FALSE,FALSE,Flake retouched,Flake retouched,Flake retouched,no,Direct,Continuous left,NA,NA,NA,Thin 30° - 60°,NA,NA,Scalariform;Stepped,NA,NA,NA,NA,NA,3.799999952,NA,no,4,4.4,1.681818182,NA,NA,NA,NA
Ca_461,Cala,AU13,Radiolarite,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Mesial,27,22,5.099999905,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,0,Flat,Sub-parallel,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Flake retouched,Flake retouched,Flake retouched,no,Direct,Continuous right,NA,NA,NA,NA,Flat <30°,NA,NA,Marginal,NA,NA,NA,NA,0.800000012,NA,no,NA,4.313725571,1.227272727,NA,NA,NA,NA
Ca_462,Cala,AU13,Radiolarite,FALSE,0%,NA,Tool,Flake,Cortical,Optimal,Proximal,23.20000076,20.29999924,4.699999809,2,0.200000003,Linear,Linear,FALSE,TRUE,TRUE,Pronounced,Concave,FALSE,Absent,bipolar,Straight,0,Trapezoidal,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Flake retouched,Flake retouched,Flake retouched,no,Direct,Continuous right,NA,NA,NA,NA,Thin 30° - 60°,NA,NA,Marginal,NA,NA,NA,NA,0.600000024,NA,no,9.999999851,4.319148949,1.142857223,NA,NA,NA,NA
Ca_463,Cala,AU13,Radiolarite,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Mesial,NA,22.89999962,6.699999809,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,Lateral steep,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Flake retouched,Flake retouched,Flake retouched,no,Direct,Continuous right,NA,NA,NA,NA,Flat <30°,NA,NA,Scalariform,NA,NA,NA,NA,2.5,NA,NA,NA,3.417910488,NA,NA,NA,NA,NA
Ca_464,Cala,AU13,Chert,FALSE,33-66%,Proximal,Core,Flake,Cortical,Semi-cortical,Complete,24,40,43.40000153,3.099999905,0.200000003,Linear,Linear,FALSE,FALSE,TRUE,Absent,NA,FALSE,Absent,bipolar,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.49999929,0.921658954,0.6,16578.0957,4189.11346,Artec.Spider,yes
Ca_465,Cala,AU13,Radiolarite,FALSE,0%,NA,Tool,Undetermined,Undetermined,Undetermined,Undetermined,17,6.699999809,3.799999952,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Undetermined retouched piece,Undetermined retouched piece,Other,no,Direct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.763157867,2.537313505,NA,NA,NA,NA
Ca_466,Cala,AU13,Chert,FALSE,33-66%,NA,Core,Flake,Semi-cortical,Semi-cortical,Complete,96.59999847,63.79999924,37,57,28,Cortical,Rectangular,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,Straight,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.035714286,1.724324304,1.514106577,86567.02344,13320.95226,Artec.Spider,yes
Ca_467,Cala,AU12,Quartzite,FALSE,0%,NA,Blank,Flake,Lateral,Maintenance,Complete,45.59999847,41.20000076,10.60000038,4.599999905,3.700000048,Plain,Rectangular,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Pronounced,NA,Straight,0,Polyhedral,Comma-like,Unidirectional convergent,Unidirectional convergent,Straight,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.243243201,3.886792385,1.106796059,4415.00293,2283.615361,Artec.Spider,yes
Ca_468,Cala,AU11,Radiolarite,FALSE,100%,100%,Blank,Flake,Dihedral,Initialization,Distal,NA,31,13,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,0,Triangular,NA,NA,NA,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,2.384615385,NA,NA,NA,NA,NA
Ca_469,Cala,AU11,Quartzite,FALSE,1-33%,Distal,Blank,Flake,Maintenance,Maintenance,Complete,45.09999847,22.70000076,5.800000191,2.599999905,2.400000095,Plain,Oval,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,Curved slightly,0,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1.083333251,3.913793106,1.986784007,2825.927979,1893.226851,Artec.Spider,yes
Ca_470,Cala,AU13,Radiolarite,FALSE,0%,NA,Blank,Blade,Optimal production,Optimal,Complete,49.29999924,17.29999924,6.400000095,3,2,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,bipolar?,Curved,1L,Triangular,Sub-parallel,Unidirectional parallel + crossed,Other,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,1.5,2.703124841,2.849711064,1999.907837,1635.935372,Artec.Spider,yes
Ca_471,Cala,AU13,Chert,FALSE,33-66%,Distal;Left,Blank,Blade,Semi-cortical,Semi-cortical,Distal,46.59999847,22,8.800000191,NA,NA,Undetermined,Undetermined,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Curved slightly,0,Trapezoidal,Sub-parallel,Unidirectional parallel + crossed,Other,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,2.499999946,2.118181749,NA,NA,NA,NA
Ca_472,Cala,AU13,Radiolarite,FALSE,0%,NA,Tool,Blade,Optimal production,Optimal,Proximal,43.09999847,21.70000076,5.400000095,9.600000381,6.300000191,Faceted,Triangular,FALSE,TRUE,TRUE,Moderate,NA,FALSE,Absent,NA,Straight,0,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,NA,FALSE,FALSE,Blade with lateral retouch?,Blade retouched,Blade retouched,no,Direct,NA,NA,NA,NA,Thin 30° - 60°,NA,NA,Marginal,NA,NA,Convex,NA,NA,1.899999976,NA,no,1.523809538,4.018518589,1.986174975,2230.5271,1683.538497,Artec.Spider,yes
Ca_473,Cala,AU13,Radiolarite,FALSE,0%,NA,Blank,Blade,Optimal production,Optimal,Complete,44,14.30000019,5.300000191,1.5,0.200000003,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,bipolar?,Curved slightly,0,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,7.499999888,2.698113146,3.076923036,1270.707275,1117.747061,Artec.Spider,yes
Ca_474,Cala,AU13,Chert,FALSE,1-33%,Distal,Blank,Bladelet,Lateral,Maintenance,Complete,38,8,3.900000095,2,0.300000012,Linear,Linear,FALSE,TRUE,FALSE,Moderate,NA,TRUE,Moderate,NA,Curved,2R,Lateral steep,Comma-like,Unidirectional convergent,Unidirectional convergent,Straight,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,6.666666402,2.051282001,4.75,438.852478,642.3263196,Artec.Spider,yes
Ca_475,Cala,AU13,Chert,FALSE,0%,NA,Blank,Blade,Optimal production,Optimal,Mesial,NA,13.5,3.299999952,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Curved,0,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,4.09090915,NA,NA,NA,NA,NA
Ca_476,Cala,AU10,Chert,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Mesial,NA,25,5.699999809,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,0,Trapezoidal,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Flake retouched slighlty,Flake retouched,Flake retouched,no,Direct,Continuous left,NA,NA,NA,Thin 30° - 60°,NA,NA,Scalariform,NA,NA,NA,NA,NA,NA,NA,no,NA,4.385965059,NA,NA,NA,NA,NA
Ca_477,Cala,AU10,Chert,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Proximal,NA,25.20000076,7.800000191,3.599999905,2.5,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,NA,Straight,NA,Triangular,Sub-parallel,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Flake retouched,Flake retouched,Flake retouched,no,Direct,Continuous left,NA,NA,NA,Semi-steep 60° - 80°,NA,NA,Stepped,NA,NA,NA,NA,NA,2,NA,NA,1.439999962,3.23076925,NA,NA,NA,NA,NA
Ca_478,Cala,AU10,Radiolarite,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Distal,NA,23.70000076,6.400000095,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Curved,0,Triangular,Sub-parallel,Unidirectional,Unidirectional parallel,Straight,TRUE,FALSE,Flake retouched slighlty,Flake retouched,Flake retouched,no,Direct,Distal,NA,NA,NA,NA,NA,NA,NA,NA,Marginal;Stepped,NA,NA,NA,1.799999952,NA,no,NA,3.703125064,NA,NA,NA,NA,NA
Ca_479,Cala,AU11,Radiolarite,FALSE,1-33%,Distal,Tool,Flake,Cortical,Semi-cortical,Complete,33,31.60000038,8,NA,NA,Absent,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,bipolar,Curved,0,Flat,Irregular,Bidirectional,Bidirectional,Straight,TRUE,FALSE,Flake retouched,Flake retouched,Flake retouched,no,Direct,Continuous right;Proximal,NA,NA,NA,NA,Thin 30° - 60°,NA,NA,Scalariform,Scalariform,NA,NA,NA,7,NA,no,NA,3.950000048,1.044303785,NA,NA,NA,NA
Ca_480,Cala,AU11,Radiolarite,FALSE,1-33%,Left,Tool,Flake,Semi-cortical,Semi-cortical,Complete,25.10000038,33.70000076,8.300000191,14.39999962,4.5,Plain,Winged,FALSE,TRUE,TRUE,Pronounced,NA,FALSE,Absent,NA,Straight,0,Trapezoidal,Sub-parallel,Unidirectional,Unidirectional parallel,Straight,FALSE,FALSE,Flake retouched,Flake retouched,Flake retouched,no,Direct,Distal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar,NA,NA,NA,5.699999809,NA,no,3.199999915,4.060240962,0.744807116,NA,NA,NA,NA
Ca_481,Cala,AU11,Chert,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Proximal,NA,25,6.099999905,4.5,3,Plain,Rectangular,FALSE,TRUE,FALSE,Moderate,NA,FALSE,Absent,NA,Straight,0,Trapezoidal,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Scraper,Flake retouched,Flake retouched,no,Direct,Continuous left,NA,NA,NA,Semi-steep 60° - 80°,NA,NA,Scalariform;Stepped,NA,NA,Straight,NA,NA,6.800000191,NA,no,1.5,4.09836072,NA,NA,NA,NA,NA
Ca_482,Cala,AU11,Radiolarite,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Complete,25,35,9.5,19,8.600000381,Plain,Oval,FALSE,TRUE,FALSE,Pronounced,NA,FALSE,Absent,NA,Straight,0,Trapezoidal,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Straight,FALSE,FALSE,Flake retouched,Flake retouched,Flake retouched,no,Direct,Distal,NA,NA,NA,NA,NA,NA,NA,NA,Lamellar;Scalariform,NA,NA,NA,7.199999809,NA,no,2.209302228,3.684210526,0.714285714,NA,NA,NA,NA
Ca_483,Cala,AU11,Siliceous limestone,FALSE,0%,NA,Tool,Flake,Levallois,Optimal,Complete,34.20000076,26.5,9.199999809,14.30000019,4.900000095,Faceted,Winged,FALSE,TRUE,FALSE,Pronounced,NA,FALSE,Absent,NA,Straight,0,Rectangular,Sub-parallel,Centripetal,Other,Straight,FALSE,FALSE,Scraper,Flake retouched,Flake retouched,no,Direct,Continuous left,NA,NA,NA,Semi-steep 60° - 80°,NA,NA,Stepped,NA,NA,NA,NA,NA,4.300000191,NA,no,2.918367329,2.880434842,1.290566067,4074.656494,1904.633758,Artec.Spider,yes
Ca_484,Cala,AU11,Quartzite,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Distal,NA,24.10000038,9.399999619,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,0,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,Flake retouched,Flake retouched,Flake retouched,no,Direct,Continuous right,NA,NA,NA,NA,Thin 30° - 60°,NA,NA,Stepped,NA,NA,NA,NA,4,NA,no,NA,2.563829932,NA,NA,NA,NA,NA
Ca_485,Cala,AU11,Chert,FALSE,0%,NA,Blank,Flake,Lateral,Maintenance,Complete,26.10000038,16.60000038,7,2.799999952,1.200000048,Plain,Oval,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,NA,Curved intense,2L,Triangular,Comma-like,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,2.333333201,2.371428626,1.572289143,983.666687,792.7099565,Artec.Spider,yes
Ca_486,Cala,AU11,Chert,FALSE,0%,NA,Tool,Blade,Optimal production,Optimal,Proximal,NA,14,3.599999905,2,0.200000003,Linear,Linear,FALSE,FALSE,FALSE,Absent,NA,TRUE,Moderate,NA,Straight,0,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,NA,FALSE,FALSE,Blade with lateral retouch,Blade retouched,Blade retouched,no,Direct,Continuous left;Proximal right,NA,NA,NA,Semi-steep 60° - 80°,Semi-steep 60° - 80°,NA,Stepped,Stepped,NA,Straight,Concav,NA,2.400000095,NA,no,9.999999851,3.888888992,NA,NA,NA,NA,NA
Ca_487,Cala,AU11,Radiolarite,TRUE,1-33%,Middle,Tool,Flake,Semi-cortical,Semi-cortical,Complete,24.79999924,28.79999924,9.399999619,7,3.599999905,Plain,Rectangular,FALSE,TRUE,TRUE,Moderate,NA,FALSE,Absent,NA,Straight,0,Trapezoidal,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Straight,FALSE,FALSE,Endscraper;Flake retouched,Composite tool,Composite tool,no,Direct,Continuous right,NA,NA,NA,NA,Steep 90°,NA,NA,Stepped,Lamellar,NA,Straight,NA,10.10000038,NA,no,1.944444496,3.06382983,0.861111107,3428.023193,1528.848237,Artec.Spider,yes
Ca_488,Cala,AU11,Radiolarite,TRUE,1-33%,Proximal,Tool,Flake,Semi-cortical,Semi-cortical,Proximal,51,41.40000153,11.30000019,17,10,Cortical,Rectangular,FALSE,TRUE,FALSE,Pronounced,NA,FALSE,Absent,NA,Straight,0,Triangular,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Scraper,Flake retouched,Flake retouched,no,Direct,Continuous right,NA,NA,NA,NA,Thin 30° - 60°,NA,NA,Marginal,NA,NA,Convex,NA,NA,NA,no,1.7,3.663716887,1.231884013,NA,NA,NA,NA
Ca_489,Cala,AU11,Radiolarite,TRUE,0%,NA,Tool,Flake,Levallois,Optimal,Complete,28.29999924,31.20000076,8.600000381,29,6.300000191,Faceted,Rectangular,FALSE,TRUE,FALSE,Pronounced,NA,FALSE,Absent,NA,Straight,0,Trapezoidal,Sub-parallel,Unidirectional,Unidirectional parallel,Straight,FALSE,FALSE,Scraper,Flake retouched,Flake retouched,no,Direct,Continuous left,NA,NA,NA,Semi-steep 60° - 80°,NA,NA,Stepped,NA,NA,Straight,NA,NA,3.900000095,NA,no,4.603174464,3.627906905,0.907051235,2749.303711,1633.346837,Artec.Spider,yes
Ca_490,Cala,AU11,Radiolarite,FALSE,0%,NA,Tool,Flake,Laminar,Optimal,Distal,NA,19.20000076,3.099999905,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,0,Trapezoidal,NA,Unidirectional,Unidirectional parallel,Convex,FALSE,FALSE,Flake retouched,Flake retouched,Flake retouched,no,Direct,Continuous left,NA,NA,NA,Thin 30° - 60°,NA,NA,Marginal,NA,NA,Straight,NA,NA,1,NA,no,NA,6.193548824,NA,NA,NA,NA,NA
Ca_491,Cala,AU11,Radiolarite,FALSE,0%,NA,Tool,Flake,Optimal production,Optimal,Distal,NA,16,4,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,0,Triangular,NA,Unidirectional,Unidirectional parallel,Convex,FALSE,FALSE,Flake retouched,Flake retouched,Flake retouched,no,Direct,Continuous bilateral,NA,NA,NA,NA,NA,NA,Stepped,Marginal,NA,NA,NA,NA,2.200000048,NA,no,NA,4,NA,NA,NA,NA,NA
Ca_492,Cala,AU10,Radiolarite,FALSE,0%,NA,Tool,Blade,Debordant,Maintenance,Proximal,NA,12.19999981,5.5,NA,NA,Absent,Undetermined,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Curved slightly,0,Trapezoidal,Sub-parallel,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Blade with lateral retouch,Blade retouched,Blade retouched,no,Direct,Continuous left,NA,NA,NA,Semi-steep 60° - 80°,NA,NA,Lamellar,NA,NA,Convex,NA,NA,3.5,NA,no,NA,2.218181784,NA,NA,NA,NA,NA
Ca_493,Cala,AU11,Radiolarite,FALSE,0%,NA,Tool,Undetermined,Undetermined,Undetermined,Mesial,NA,10.19999981,5.400000095,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,NA,Trapezoidal,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Undetermined retouched piece,Undetermined retouched piece,Other,no,Direct,Continuous right,NA,NA,NA,NA,Semi-steep 60° - 80°,NA,NA,Lamellar,NA,NA,Straight,NA,5.800000191,NA,NA,NA,1.88888882,NA,NA,NA,NA,NA
Ca_494,Cala,AU11,Radiolarite,FALSE,0%,NA,Tool,Blade,Optimal production,Optimal,Distal,NA,13.19999981,4.800000191,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,0,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,Blade with lateral retouch,Blade retouched,Blade retouched,no,Direct,Continuous right,NA,NA,NA,NA,Semi-steep 60° - 80°,NA,NA,Scalariform;Stepped,NA,NA,NA,NA,3.5,NA,no,NA,2.749999851,NA,NA,NA,NA,NA
Ca_495,Cala,AU10,Chert,FALSE,0%,NA,Tool,Bladelet,Optimal production,Optimal,Distal,NA,4.099999905,2.5,NA,NA,NA,NA,FALSE,FALSE,FALSE,Absent,NA,FALSE,Absent,NA,Straight,0,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,Bladelet with lateral retouch,Bladelet retouched,Bladelet retouched,no,Inverse,NA,Continuous right,Unilateral right,Unilateral,NA,Flat <30°,NA,NA,Scalariform,NA,NA,Straight,NA,1.700000048,NA,no,NA,1.639999962,NA,NA,NA,NA,NA
Ca_496,Cala,AU12,Chert,FALSE,1-33%,Right,Tool,Flake,Semi-cortical,Semi-cortical,Proximal,NA,20.29999924,3.400000095,1.5,0.899999976,Plain,Oval,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,NA,Straight,0,Trapezoidal,NA,Unidirectional,Unidirectional parallel,NA,FALSE,FALSE,Flake retouched,Flake retouched,Flake retouched,no,Direct,Continuous left,NA,NA,NA,Thin 30° - 60°,NA,NA,Marginal,NA,NA,NA,NA,NA,0.600000024,NA,no,1.666666711,5.970587843,NA,NA,NA,NA,NA
Ca_497,Cala,AU12,Radiolarite,FALSE,0%,NA,Blank,Flake,Tablet,Maintenance,Complete,23.29999924,19.5,4.5,10,3.799999952,Faceted,Rectangular,FALSE,TRUE,FALSE,Pronounced,NA,FALSE,Absent,NA,Curved,0,Trapezoidal,Convergent,Unidirectional,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.63157898,4.333333333,1.194871756,675.2906494,719.4665151,Artec.Spider,yes
Ca_498,Cala,AU11,Chert,TRUE,0%,NA,Blank,Flake,Maintenance,Maintenance,Complete,20,14,3.900000095,4,1.100000024,Plain,Rectangular,FALSE,FALSE,FALSE,Absent,NA,TRUE,Pronounced,NA,Curved,0,Triangular,Sub-parallel,Unidirectional parallel + crossed,Other,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,3.636363558,3.589743502,1.428571429,NA,NA,NA,NA
